"Id","FeedItemId","FieldName","DataType","OldValueString","NewValueString","OldValueFirstName","NewValueFirstName","OldValueLastName","NewValueLastName","OldValueNumber","NewValueNumber","OldValueDate","NewValueDate"
"0D68a0000HiBeOkCQK","0D58a00009TtQP3CAN","What","EntityId","","0068a00001MzLOY","","","","","","","",""
"0D68a0000HiBeOlCQK","0D58a00009TtQP3CAN","What","Text","","ECU-NUTRI LECHE PILOT- 50","","","","","","","",""
"0D68a0000HiBeOmCQK","0D58a00009TtQP3CAN","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiBeWSCQ0","0D58a00009TtPMhCAN","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiBeWTCQ0","0D58a00009TtPMhCAN","Subject","DynamicEnum","","SEGUIMIENTO FINALIN ELIANA CARDENAS","","","","","","","",""
"0D68a0000HiBf4dCQC","0D58a00009TtPMhCAN","Who","EntityId","","0038a00003F9I02","","","","","","","",""
"0D68a0000HiBf4eCQC","0D58a00009TtPMhCAN","Who","Text","","","","Eliana","","Cárdenas","","","",""
"0D68a0000HiBf4fCQC","0D58a00009TtPMhCAN","What","EntityId","","0068a00001MzLQZ","","","","","","","",""
"0D68a0000HiBf4gCQC","0D58a00009TtPMhCAN","What","Text","","ECU-FINALIN PILOT- 50","","","","","","","",""
"0D68a0000HiBf4hCQC","0D58a00009TtPMhCAN","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiBm1rCQC","0D58a00009TtTPFCA3","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiBm1sCQC","0D58a00009TtTPFCA3","Subject","DynamicEnum","","Llamar Luis Zambrano para ver cuentas","","","","","","","",""
"0D68a0000HiBm1tCQC","0D58a00009TtTPFCA3","Who","EntityId","","0038a00003FWZIu","","","","","","","",""
"0D68a0000HiBm1uCQC","0D58a00009TtTPFCA3","Who","Text","","","","Luis","","Zambrano","","","",""
"0D68a0000HiBpmwCQC","0D58a00009TtTPFCA3","What","EntityId","","0068a00001MbSIl","","","","","","","",""
"0D68a0000HiBpmxCQC","0D58a00009TtTPFCA3","What","Text","","ECU-Banco del Barrio - 50","","","","","","","",""
"0D68a0000HiBpmyCQC","0D58a00009TtTPFCA3","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiEM1HCQW","0D58a00009UiuMPCAZ","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiEM1ICQW","0D58a00009UiuMPCAZ","Subject","DynamicEnum","","Seguimiento Nestlé Culinarios - Susy","","","","","","","",""
"0D68a0000HiEM1JCQW","0D58a00009UiuMPCAZ","Who","EntityId","","0038a00003C69Ln","","","","","","","",""
"0D68a0000HiEM1KCQW","0D58a00009UiuMPCAZ","Who","Text","","","","Susana","","Benitez","","","",""
"0D68a0000HiEOVhCQO","0D58a00009UiuMPCAZ","What","EntityId","","0068a00001McPyN","","","","","","","",""
"0D68a0000HiEOViCQO","0D58a00009UiuMPCAZ","What","Text","","Ecu-Nestle Culinarios-80","","","","","","","",""
"0D68a0000HiEOVjCQO","0D58a00009UiuMPCAZ","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiEPd1CQG","0D58a00009UiwSGCAZ","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiEPd2CQG","0D58a00009UiwSGCAZ","Subject","DynamicEnum","","Loteria Nacional Seguimiento Katty Suarez","","","","","","","",""
"0D68a0000HiEQSbCQO","0D58a00009UiwSGCAZ","Who","EntityId","","0038a00003FWcqW","","","","","","","",""
"0D68a0000HiEQScCQO","0D58a00009UiwSGCAZ","Who","Text","","","","KATTY","","SUAREZ","","","",""
"0D68a0000HiEQSdCQO","0D58a00009UiwSGCAZ","What","EntityId","","0068a00001M5Nkm","","","","","","","",""
"0D68a0000HiEQSeCQO","0D58a00009UiwSGCAZ","What","Text","","Ecu-LOTERIA NACIONAL LANZAMIENTO-60","","","","","","","",""
"0D68a0000HiEQSfCQO","0D58a00009UiwSGCAZ","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiES5kCQG","0D58a00009UixR1CAJ","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiES5lCQG","0D58a00009UixR1CAJ","Subject","DynamicEnum","","Avon Seguimiento Cristian Urbina","","","","","","","",""
"0D68a0000HiES5mCQG","0D58a00009UixR1CAJ","Who","EntityId","","","","","","","","","",""
"0D68a0000HiES5nCQG","0D58a00009UixR1CAJ","Who","EntityId","","","","","","","","","",""
"0D68a0000HiES5oCQG","0D58a00009UixR1CAJ","What","EntityId","","0068a00001MzEdh","","","","","","","",""
"0D68a0000HiES5pCQG","0D58a00009UixR1CAJ","What","Text","","ECU-AVON PILOT-100","","","","","","","",""
"0D68a0000HiES5qCQG","0D58a00009UixR1CAJ","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HiEYhOCQW","0D58a00009UizzxCAB","feedEvent","Text","","","","","","","","","",""
"0D68a0000HiEYhPCQW","0D58a00009UizzxCAB","Subject","DynamicEnum","","Seguimiento URBASEO - Carla Maridueña","","","","","","","",""
"0D68a0000HiEYhQCQW","0D58a00009UizzxCAB","Who","EntityId","","0038a00003FWZIt","","","","","","","",""
"0D68a0000HiEYhRCQW","0D58a00009UizzxCAB","Who","Text","","","","Carla","","Maridueña","","","",""
"0D68a0000HiEYhSCQW","0D58a00009UizzxCAB","What","EntityId","","0068a00001MyscC","","","","","","","",""
"0D68a0000HiEYhTCQW","0D58a00009UizzxCAB","What","Text","","ECU-URBASEO-40","","","","","","","",""
"0D68a0000HiEYhUCQW","0D58a00009UizzxCAB","__RecordType__","Text","","","","","","","","","",""
"0D68a0000Hkj34MCQQ","0D58a00009W45p8CAB","feedEvent","Text","","","","","","","","","",""
"0D68a0000Hkj34NCQQ","0D58a00009W45p8CAB","Subject","DynamicEnum","","Universidad Israel - Seguimiento Paul Baldeon","","","","","","","",""
"0D68a0000Hkj34OCQQ","0D58a00009W45p8CAB","Who","EntityId","","","","","","","","","",""
"0D68a0000Hkj34PCQQ","0D58a00009W45p8CAB","Who","EntityId","","","","","","","","","",""
"0D68a0000Hkj34QCQQ","0D58a00009W45p8CAB","What","EntityId","","0068a00001N6MiZ","","","","","","","",""
"0D68a0000Hkj34RCQQ","0D58a00009W45p8CAB","What","Text","","ECU-UNIVERSIDAD ISRAEL-50","","","","","","","",""
"0D68a0000Hkj34SCQQ","0D58a00009W45p8CAB","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HmXmksCQC","0D58a00009W5eJtCAJ","feedEvent","Text","","","","","","","","","",""
"0D68a0000HmXmktCQC","0D58a00009W5eJtCAJ","Subject","DynamicEnum","","Seguimiento Urbaseo Carla Maridueña","","","","","","","",""
"0D68a0000HmXmrACQS","0D58a00009W5depCAB","feedEvent","Text","","","","","","","","","",""
"0D68a0000HmXmrBCQS","0D58a00009W5depCAB","Subject","DynamicEnum","","llamar Kelly Quintero","","","","","","","",""
"0D68a0000HmXmrCCQS","0D58a00009W5depCAB","Who","EntityId","","","","","","","","","",""
"0D68a0000HmXmrDCQS","0D58a00009W5depCAB","Who","EntityId","","","","","","","","","",""
"0D68a0000HmXmrECQS","0D58a00009W5depCAB","What","EntityId","","0068a00001M5Nkm","","","","","","","",""
"0D68a0000HmXmrFCQS","0D58a00009W5depCAB","What","Text","","Ecu-LOTERIA NACIONAL LANZAMIENTO-60","","","","","","","",""
"0D68a0000HmXmrGCQS","0D58a00009W5depCAB","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HmXn4nCQC","0D58a00009W5eJtCAJ","Who","EntityId","","","","","","","","","",""
"0D68a0000HmXn4oCQC","0D58a00009W5eJtCAJ","Who","EntityId","","","","","","","","","",""
"0D68a0000HmXn4pCQC","0D58a00009W5eJtCAJ","What","EntityId","","0068a00001MyscC","","","","","","","",""
"0D68a0000HmXn4qCQC","0D58a00009W5eJtCAJ","What","Text","","ECU-URBASEO-40","","","","","","","",""
"0D68a0000HmXn4rCQC","0D58a00009W5eJtCAJ","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HosoVhCQI","0D58a00009XHnQsCAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HosoViCQI","0D58a00009XHnQsCAL","Subject","DynamicEnum","","DEFINIR REUNIÓN SEMANA DEL 17 DE ABRIL - KARINA VALAREZO","","","","","","","",""
"0D68a0000HosoVjCQI","0D58a00009XHnQsCAL","Who","EntityId","","","","","","","","","",""
"0D68a0000HosoVkCQI","0D58a00009XHnQsCAL","Who","EntityId","","","","","","","","","",""
"0D68a0000HosoVlCQI","0D58a00009XHnQsCAL","What","EntityId","","0068a00001N0Fmf","","","","","","","",""
"0D68a0000HosoVmCQI","0D58a00009XHnQsCAL","What","Text","","ECU-UTPL PILOT-30","","","","","","","",""
"0D68a0000HosoVnCQI","0D58a00009XHnQsCAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HosoVpCQI","0D58a00009XHnQuCAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HosoVqCQI","0D58a00009XHnQuCAL","Subject","DynamicEnum","","REUNION PRESENTACION PROPUESTA","","","","","","","",""
"0D68a0000HosoVrCQI","0D58a00009XHnQuCAL","Location","Text","","","","","","","","","",""
"0D68a0000HospIGCQY","0D58a00009XHnQuCAL","StartDateTime","DateTime","","","","","","","","","","2023-04-25 22:00:00"
"0D68a0000HospIHCQY","0D58a00009XHnQuCAL","EndDateTime","DateTime","","","","","","","","","","2023-04-25 23:00:00"
"0D68a0000HospIICQY","0D58a00009XHnQuCAL","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HospUfCQI","0D58a00009XHnoYCAT","feedEvent","Text","","","","","","","","","",""
"0D68a0000HospUgCQI","0D58a00009XHnoYCAT","Subject","DynamicEnum","","SEGUIMIENTO CORDIALSA","","","","","","","",""
"0D68a0000HospUhCQI","0D58a00009XHnoYCAT","Who","EntityId","","","","","","","","","",""
"0D68a0000HospUiCQI","0D58a00009XHnoYCAT","Who","EntityId","","","","","","","","","",""
"0D68a0000HospUjCQI","0D58a00009XHnoYCAT","What","EntityId","","0068a00001JMnTi","","","","","","","",""
"0D68a0000HospUkCQI","0D58a00009XHnoYCAT","What","Text","","ECU-Cordialsa Piloto-50","","","","","","","",""
"0D68a0000HospUlCQI","0D58a00009XHnoYCAT","__RecordType__","Text","","","","","","","","","",""
"0D68a0000Hout0ICQQ","0D58a00009XIhE0CAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000Hout0LCQQ","0D58a00009XIhE2CAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HouuphCQA","0D58a00009XIhy2CAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HouvUOCQY","0D58a00009XIiEYCA1","feedEvent","Text","","","","","","","","","",""
"0D68a0000HouviKCQQ","0D58a00009XIi3mCAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HouvkhCQA","0D58a00009XIiKhCAL","feedEvent","Text","","","","","","","","","",""
"0D68a0000HrZaVRCQ0","0D58a00009YNoqlCAD","feedEvent","Text","","","","","","","","","",""
"0D68a0000HrZc3dCQC","0D58a00009YNoqlCAD","Subject","DynamicEnum","","SEGUIMIENTO HEIDY HAZ","","","","","","","",""
"0D68a0000HrZc3eCQC","0D58a00009YNoqlCAD","Who","EntityId","","","","","","","","","",""
"0D68a0000HrZc3fCQC","0D58a00009YNoqlCAD","Who","EntityId","","","","","","","","","",""
"0D68a0000HrZc3gCQC","0D58a00009YNoqlCAD","What","EntityId","","0068a00001N0hPr","","","","","","","",""
"0D68a0000HrZc3hCQC","0D58a00009YNoqlCAD","What","Text","","ECU-prodlacteo ABRIL-40","","","","","","","",""
"0D68a0000HrZc3iCQC","0D58a00009YNoqlCAD","__RecordType__","Text","","","","","","","","","",""
"0D68a0000HtIRq1CQG","0D58a00009YQPzXCAX","feedEvent","Text","","","","","","","","","",""
"0D68a0000HtIRq2CQG","0D58a00009YQPzXCAX","Subject","DynamicEnum","","llamar Luis Zambrano","","","","","","","",""
"0D68a0000HtIXnzCQG","0D58a00009YQPzXCAX","Who","EntityId","","","","","","","","","",""
"0D68a0000HtIXo0CQG","0D58a00009YQPzXCAX","Who","EntityId","","","","","","","","","",""
"0D68a0000HtIXo1CQG","0D58a00009YQPzXCAX","What","EntityId","","0068a00001MbSIl","","","","","","","",""
"0D68a0000HtIXo2CQG","0D58a00009YQPzXCAX","What","Text","","ECU-Banco del Barrio - 50","","","","","","","",""
"0D68a0000HtIXo3CQG","0D58a00009YQPzXCAX","__RecordType__","Text","","","","","","","","","",""
"0D68a0000IRylEWCQZ","0D58a00009mpxkMCAQ","feedEvent","Text","","","","","","","","","",""
"0D68a0000IRylEXCQZ","0D58a00009mpxkMCAQ","Subject","DynamicEnum","","Llamar para activación en Junio","","","","","","","",""
"0D68a0000IRylEYCQZ","0D58a00009mpxkMCAQ","Who","EntityId","","0038a00003Gwe2K","","","","","","","",""
"0D68a0000IRylEZCQZ","0D58a00009mpxkMCAQ","Who","Text","","","","Mabel","","Zambrano","","","",""
"0D68a0000IRymBACQZ","0D58a00009mpxkMCAQ","What","EntityId","","0068a00001M87y1","","","","","","","",""
"0D68a0000IRymBBCQZ","0D58a00009mpxkMCAQ","What","Text","","Ecu-Nestle-Maggi Pilot-130Junio","","","","","","","",""
"0D68a0000IRymBCCQZ","0D58a00009mpxkMCAQ","__RecordType__","Text","","","","","","","","","",""
"0D68a0000IhpzNfCQI","0D58a00009tAL3ZCAW","feedEvent","Text","","","","","","","","","",""
"0D68a0000Itf2QbCQI","0D58a00009xNuk2CAC","StageName","DynamicEnum","Interes","Diseño Propuesta","","","","","","","",""
"0D68a0000Itf2njCQA","0D58a00009xNualCAC","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000Itf2u9CQA","0D58a00009xNuwmCAC","StageName","DynamicEnum","Interes","Diseño Propuesta","","","","","","","",""
"0D68a0000Itf6PACQY","0D58a00009xNw5mCAC","StageName","DynamicEnum","Negociación","Closed Lost","","","","","","","",""
"0D68a0000Itf6zdCQA","0D58a00009xNwEvCAK","Amount","Currency","USD","USD","","","","","4000","70","",""
"0D68a0000IueB1fCQE","0D58a00009xOyurCAC","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000IueB1gCQE","0D58a00009xOyusCAC","CloseDate","DateOnly","","","","","","","","","2023-07-28 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueBSdCQM","0D58a00009xOz50CAC","Amount","Currency","USD","USD","","","","","50000","16666.67","",""
"0D68a0000IueBSeCQM","0D58a00009xP03PCAS","Amount","Currency","USD","USD","","","","","3000","100","",""
"0D68a0000IueCA6CQM","0D58a00009xOzN1CAK","Owner","Text","","","Manolo","Guillermo","Bastidas","Puente Cordero","","","",""
"0D68a0000IueCA7CQM","0D58a00009xOzN1CAK","Owner","EntityId","0058a00000MNWtK","0058a00000Mlc6S","","","","","","","",""
"0D68a0000IueCRdCQM","0D58a00009xOze7CAC","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueCReCQM","0D58a00009xOze8CAC","Amount","Currency","USD","USD","","","","","16666.67","50000","",""
"0D68a0000IueCRfCQM","0D58a00009xOze8CAC","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueCqcCQE","0D58a00009xOzCKCA0","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueD19CQE","0D58a00009xOzWbCAK","Amount","Currency","USD","USD","","","","","50000","16666.67","",""
"0D68a0000IueD50CQE","0D58a00009xOzkKCAS","Owner","Text","","","Manolo","Guillermo","Bastidas","Puente Cordero","","","",""
"0D68a0000IueD51CQE","0D58a00009xOzkKCAS","Owner","EntityId","0058a00000MNWtK","0058a00000Mlc6S","","","","","","","",""
"0D68a0000IueDUfCQM","0D58a00009xOzvWCAS","Amount","Currency","USD","USD","","","","","3600","100","",""
"0D68a0000IueDUgCQM","0D58a00009xOzvXCAS","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueDaDCQU","0D58a00009xOzxRCAS","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueDaHCQU","0D58a00009xOzxUCAS","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueEAaCQM","0D58a00009xOzzkCAC","Amount","Currency","USD","USD","","","","","3000","100","",""
"0D68a0000IueEAeCQM","0D58a00009xP0PXCA0","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueEQiCQM","0D58a00009xOzGwCAK","Amount","Currency","USD","USD","","","","","2700","100","",""
"0D68a0000IueEpgCQE","0D58a00009xP0WZCA0","CloseDate","DateOnly","","","","","","","","","2023-08-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000IueEtECQU","0D58a00009xP0YACA0","CloseDate","DateOnly","","","","","","","","","2023-07-07 00:00:00","2023-08-31 00:00:00"
"0D68a0000IueEtFCQU","0D58a00009xP0YBCA0","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueFBXCQ2","0D58a00009xP0fVCAS","Owner","Text","","","Manolo","Guillermo","Bastidas","Puente Cordero","","","",""
"0D68a0000IueFBYCQ2","0D58a00009xP0fVCAS","Owner","EntityId","0058a00000MNWtK","0058a00000Mlc6S","","","","","","","",""
"0D68a0000IueFBZCQ2","0D58a00009xP0fWCAS","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueFHMCQ2","0D58a00009xP1I2CAK","Amount","Currency","USD","USD","","","","","2100","100","",""
"0D68a0000IueFaVCQU","0D58a00009xP0K7CAK","Amount","Currency","USD","USD","","","","","2700","100","",""
"0D68a0000IueFdnCQE","0D58a00009xP0rJCAS","StageName","DynamicEnum","Diseño Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueFg4CQE","0D58a00009xP0sRCAS","CloseDate","DateOnly","","","","","","","","","2023-07-15 00:00:00","2023-08-10 00:00:00"
"0D68a0000IueFg5CQE","0D58a00009xP0sSCAS","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000IueFg6CQE","0D58a00009xP0sSCAS","CloseDate","DateOnly","","","","","","","","","2023-07-11 00:00:00","2023-07-14 00:00:00"
"0D68a0000IueFg7CQE","0D58a00009xP0sTCAS","CloseDate","DateOnly","","","","","","","","","2023-07-21 00:00:00","2023-08-18 00:00:00"
"0D68a0000IueFg8CQE","0D58a00009xP0sUCAS","CloseDate","DateOnly","","","","","","","","","2023-07-21 00:00:00","2023-08-10 00:00:00"
"0D68a0000IueG3aCQE","0D58a00009xP12OCAS","Amount","Currency","USD","USD","","","","","2500","100","",""
"0D68a0000IueG7VCQU","0D58a00009xP14OCAS","StageName","DynamicEnum","Presentación Propuesta","Closed Lost","","","","","","","",""
"0D68a0000IueG7YCQU","0D58a00009xP14RCAS","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-09-30 00:00:00"
"0D68a0000IufgPhCQI","0D58a00009yI6wdCAC","CloseDate","DateOnly","","","","","","","","","2023-07-14 00:00:00","2023-07-28 00:00:00"
"0D68a0000IufiTVCQY","0D58a00009yI6weCAC","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000IufiplCQA","0D58a00009yI818CAC","Amount","Currency","PEN","PEN","","","","","5550","7500","",""
"0D68a0000IwbwsaCQA","0D58a00009yLP3YCAW","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000IwbzsUCQQ","0D58a00009yLP3YCAW","CloseDate","DateOnly","","","","","","","","","2023-07-31 00:00:00","2023-07-17 00:00:00"
"0D68a0000IyYdY1CQK","0D58a00009zCpoSCAS","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000IyYdY3CQK","0D58a00009zCpoUCAS","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000IyYe7zCQC","0D58a00009zCqF1CAK","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000IyYg8yCQC","0D58a00009zCrALCA0","StageName","DynamicEnum","Firmas","Closed Won","","","","","","","",""
"0D68a0000IyYrquCQC","0D58a00009zCvCvCAK","CloseDate","DateOnly","","","","","","","","","2023-07-14 00:00:00","2023-07-27 00:00:00"
"0D68a0000IyYtnYCQS","0D58a00009zCvslCAC","CloseDate","DateOnly","","","","","","","","","2023-07-20 00:00:00","2023-08-17 00:00:00"
"0D68a0000IyYtnZCQS","0D58a00009zCvsmCAC","Amount","Currency","MXN","MXN","","","","","312500","200080","",""
"0D68a0000IyYtnaCQC","0D58a00009zCvsmCAC","Amount","Currency","MXN","MXN","","","","","200080","312124.8","",""
"0D68a0000IyYtnbCQC","0D58a00009zCvsnCAC","CloseDate","DateOnly","","","","","","","","","2023-07-13 00:00:00","2023-07-27 00:00:00"
"0D68a0000IyYtncCQC","0D58a00009zCvsoCAC","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000IyYvM7CQK","0D58a00009zCwSACA0","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000IyYvM8CQK","0D58a00009zCwSBCA0","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000IyYvM9CQK","0D58a00009zCwSCCA0","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000IyYvMACQ0","0D58a00009zCwSDCA0","CloseDate","DateOnly","","","","","","","","","2023-07-20 00:00:00","2023-08-24 00:00:00"
"0D68a0000IyYvMVCQ0","0D58a00009zCwSTCA0","StageName","DynamicEnum","Interes","Diseño Propuesta","","","","","","","",""
"0D68a0000IyYvMWCQ0","0D58a00009zCwSUCA0","CloseDate","DateOnly","","","","","","","","","2023-07-14 00:00:00","2023-07-27 00:00:00"
"0D68a0000IyYvMXCQ0","0D58a00009zCwSVCA0","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000IyYvOlCQK","0D58a00009zCwTvCAK","CloseDate","DateOnly","","","","","","","","","2023-07-13 00:00:00","2023-07-27 00:00:00"
"0D68a0000IyYvOmCQK","0D58a00009zCwTwCAK","Amount","Currency","MXN","MXN","","","","","187500","187486.2","",""
"0D68a0000IyYvOnCQK","0D58a00009zCwTxCAK","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000IyYvOoCQK","0D58a00009zCwTyCAK","StageName","DynamicEnum","Presentación Propuesta","Negociación","","","","","","","",""
"0D68a0000IyYvOpCQK","0D58a00009zCwTzCAK","Amount","Currency","MXN","MXN","","","","","34666.67","34224.4","",""
"0D68a0000IyYvahCQC","0D58a00009zCwcUCAS","StageName","DynamicEnum","Interes","Diseño Propuesta","","","","","","","",""
"0D68a0000IyYvaiCQC","0D58a00009zCwcVCAS","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000IyYvajCQC","0D58a00009zCwcWCAS","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000IyYvakCQC","0D58a00009zCwcXCAS","StageName","DynamicEnum","Negociación","Firmas","","","","","","","",""
"0D68a0000IyYvalCQC","0D58a00009zCwcYCAS","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000IyYvamCQC","0D58a00009zCwcZCAS","StageName","DynamicEnum","Diseño Propuesta","Presentación Propuesta","","","","","","","",""
"0D68a0000IyYvanCQC","0D58a00009zCwcaCAC","StageName","DynamicEnum","Firmas","Closed Lost","","","","","","","",""
"0D68a0000IyYvdWCQS","0D58a00009zCvspCAC","CloseDate","DateOnly","","","","","","","","","2023-07-20 00:00:00","2023-07-27 00:00:00"
